"TYPE","MONTH","DAY","HOUR","longitude","latitude","WEEKDAY"
"Theft from Vehicle",7,19,7,-123.14086468474,49.2879585130287,"Wednesday"
"Theft from Vehicle",11,14,4,-123.112575991867,49.2744201278517,"Tuesday"
"Theft from Vehicle",7,29,0,-123.108920178357,49.2647837493549,"Saturday"
"Theft from Vehicle",10,25,4,-123.112575991867,49.2744201278517,"Wednesday"
"Theft from Vehicle",7,19,0,-123.094099132693,49.2234225528268,"Wednesday"
"Theft of Bicycle",1,5,20,-123.113963827916,49.277588491341,"Thursday"
"Theft of Bicycle",1,5,17,-123.113963827916,49.277588491341,"Thursday"
"Theft from Vehicle",1,24,18,-123.108920178357,49.2647837493549,"Tuesday"
"Break and Enter Commercial",9,24,9,-123.070411180793,49.2837742311067,"Sunday"
"Theft from Vehicle",8,7,22,-123.112575991867,49.2744201278517,"Monday"
"Theft of Bicycle",9,5,11,-123.137208835464,49.2871010845048,"Tuesday"
"Theft from Vehicle",6,16,6,-123.112575991867,49.2744201278517,"Friday"
"Break and Enter Commercial",10,31,11,-123.070411180793,49.2837742311067,"Tuesday"
"Break and Enter Commercial",10,31,17,-123.070411180793,49.2837742311067,"Tuesday"
"Break and Enter Commercial",11,1,0,-123.070411180793,49.2837742311067,"Wednesday"
"Theft of Bicycle",4,10,1,-123.13382864084,49.2607184648581,"Monday"
"Break and Enter Commercial",11,22,0,-123.070411180793,49.2837742311067,"Wednesday"
"Theft from Vehicle",11,10,14,-123.107147818053,49.2655689787364,"Friday"
"Theft of Bicycle",4,29,13,-123.133720211417,49.2635196087299,"Saturday"
"Theft from Vehicle",9,8,23,-123.109378641772,49.2656857150771,"Friday"
"Break and Enter Commercial",11,22,13,-123.070411180793,49.2837742311067,"Wednesday"
"Break and Enter Residential/Other",3,12,19,-123.028808698785,49.2227116692678,"Sunday"
"Theft from Vehicle",8,4,15,-123.106773326025,49.2664903441693,"Friday"
"Theft of Bicycle",10,11,19,-123.177690176915,49.2685020769383,"Wednesday"
"Theft from Vehicle",3,12,6,-123.112575991867,49.2744201278517,"Sunday"
"Break and Enter Commercial",11,30,15,-123.070411180793,49.2837742311067,"Thursday"
"Break and Enter Commercial",12,1,12,-123.070411180793,49.2837742311067,"Friday"
"Theft from Vehicle",12,2,3,-123.108032210878,49.2674709101836,"Saturday"
"Break and Enter Commercial",12,1,19,-123.070411180793,49.2837742311067,"Friday"
"Break and Enter Commercial",12,2,15,-123.070411180793,49.2837742311067,"Saturday"
"Theft of Bicycle",9,29,7,-123.097107013561,49.2636279634122,"Friday"
"Theft from Vehicle",2,17,13,-123.108350983731,49.2674755590529,"Friday"
"Break and Enter Commercial",12,7,17,-123.070411180793,49.2837742311067,"Thursday"
"Break and Enter Commercial",12,7,18,-123.070411180793,49.2837742311067,"Thursday"
"Theft from Vehicle",7,16,21,-123.108882409669,49.2674834250202,"Sunday"
"Theft of Bicycle",4,17,16,-123.127078532209,49.2804792669258,"Monday"
"Theft of Bicycle",9,2,7,-123.127078532209,49.2804792669258,"Saturday"
"Theft from Vehicle",12,12,18,-123.108426065514,49.2267659476487,"Tuesday"
"Theft from Vehicle",3,1,3,-123.112575991867,49.2744201278517,"Wednesday"
"Break and Enter Commercial",12,6,19,-123.120435347617,49.273280518384,"Wednesday"
"Theft from Vehicle",8,26,15,-123.110654566659,49.2268083610218,"Saturday"
"Break and Enter Commercial",12,12,0,-123.095239987898,49.2837877376664,"Tuesday"
"Theft from Vehicle",10,20,12,-123.110499042466,49.2286949063437,"Friday"
"Theft from Vehicle",2,8,16,-123.108318586178,49.2294954807006,"Wednesday"
"Theft from Vehicle",9,5,20,-123.109821919115,49.2296284504743,"Tuesday"
"Theft from Vehicle",6,28,22,-123.108306186647,49.2304206546859,"Wednesday"
"Theft from Vehicle",3,29,17,-123.108306186647,49.2304206546859,"Wednesday"
"Mischief",11,5,18,-123.088785654784,49.271010271313,"Sunday"
"Theft from Vehicle",12,30,21,-123.02430163595,49.2225541187937,"Saturday"
"Break and Enter Commercial",12,6,4,-123.101477772242,49.2701803592845,"Wednesday"
"Break and Enter Commercial",2,7,11,-123.101297138353,49.2701776393233,"Tuesday"
"Break and Enter Commercial",8,5,5,-123.102528412695,49.2701137668499,"Saturday"
"Theft from Vehicle",10,14,20,-123.112738409096,49.2639484801337,"Saturday"
"Theft from Vehicle",7,19,18,-123.147206612356,49.2767539492598,"Wednesday"
"Mischief",7,6,20,-123.087711304766,49.2708285793721,"Thursday"
"Theft of Bicycle",5,8,11,-123.122803955826,49.2832819289879,"Monday"
"Theft from Vehicle",10,15,20,-123.138707368498,49.2893808301276,"Sunday"
"Theft from Vehicle",4,8,19,-123.05243378628,49.2227228812061,"Saturday"
"Theft from Vehicle",11,15,19,-123.146616125539,49.2245069057085,"Wednesday"
"Break and Enter Commercial",4,23,0,-123.102419950031,49.270112153956,"Sunday"
"Theft of Bicycle",8,15,12,-123.136020352167,49.271963507443,"Tuesday"
"Theft from Vehicle",4,7,19,-123.146603807338,49.2248461329338,"Friday"
"Theft from Vehicle",11,16,16,-123.106700264957,49.2683051033245,"Thursday"
"Break and Enter Commercial",5,12,6,-123.102651691754,49.2693059787186,"Friday"
"Break and Enter Commercial",1,27,3,-123.102202034713,49.2692969323706,"Friday"
"Theft of Bicycle",7,4,14,-123.124422433139,49.2822253332222,"Tuesday"
"Theft of Bicycle",8,29,23,-123.124422433139,49.2822253332222,"Tuesday"
"Break and Enter Commercial",4,6,23,-123.101854049049,49.2681948781643,"Thursday"
"Mischief",6,18,5,-123.124117880427,49.2850214512493,"Sunday"
"Break and Enter Commercial",12,24,7,-123.101854049049,49.2681948781643,"Sunday"
"Theft from Vehicle",8,6,10,-123.139616892757,49.2899584838453,"Sunday"
"Theft from Vehicle",7,8,10,-123.106713135266,49.2692375336551,"Saturday"
"Theft of Bicycle",12,4,9,-123.145756756811,49.2637017765427,"Monday"
"Theft from Vehicle",7,22,1,-123.107478082405,49.2499213152385,"Saturday"
"Theft from Vehicle",6,6,19,-123.107478082405,49.2499213152385,"Tuesday"
"Theft of Bicycle",9,27,16,-123.116960022331,49.2871738164877,"Wednesday"
"Break and Enter Commercial",5,27,10,-123.101860958775,49.2636721743802,"Saturday"
"Theft from Vehicle",10,1,14,-123.067527621388,49.2748118054866,"Sunday"
"Theft from Vehicle",6,29,15,-123.056562568063,49.2685600083233,"Thursday"
"Theft of Bicycle",7,20,7,-123.117888954693,49.2865564335206,"Thursday"
"Break and Enter Commercial",5,1,4,-123.102833070608,49.2629221924925,"Monday"
"Theft from Vehicle",12,7,19,-123.107380912379,49.2518749887577,"Thursday"
"Theft from Vehicle",12,3,0,-123.107380912379,49.2518749887577,"Sunday"
"Break and Enter Residential/Other",6,23,22,-123.146547162166,49.2264042750833,"Friday"
"Theft from Vehicle",9,4,22,-123.141932073746,49.2880084793977,"Monday"
"Theft from Vehicle",12,4,15,-123.146233904308,49.2761435115955,"Monday"
"Theft from Vehicle",10,22,7,-123.116941214821,49.2794536360824,"Sunday"
"Theft of Bicycle",12,15,8,-123.122760028669,49.2887948465153,"Friday"
"Theft from Vehicle",6,6,18,-123.108352338077,49.2527762127835,"Tuesday"
"Theft from Vehicle",9,27,0,-123.136386326799,49.271476076194,"Wednesday"
"Break and Enter Commercial",11,21,9,-123.102207297004,49.2813589344075,"Tuesday"
"Mischief",11,25,18,-123.120121797525,49.258569460144,"Saturday"
"Theft from Vehicle",3,20,18,-123.118124843364,49.2234635398559,"Monday"
"Theft from Vehicle",5,7,0,-123.10850254032,49.2527791301961,"Sunday"
"Theft of Bicycle",8,8,11,-123.117227705761,49.2100228071671,"Tuesday"
"Break and Enter Commercial",11,30,9,-123.101245093012,49.2814211285993,"Thursday"
"Mischief",9,4,18,-123.121400145653,49.2577660206641,"Monday"
"Theft from Vehicle",7,27,21,-123.118124843364,49.2234635398559,"Thursday"
"Break and Enter Commercial",4,1,0,-123.100740874763,49.2814105951722,"Saturday"
